market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
637879,PCG,Will PG&E (PCG) beat quarterly earnings?,1,llm,0.695,YES,6.0,6.0,PG&E Earnings,1.0,train,2025-10-17,0.695,16.42,2025-10-22,16.91,profit_lock_3%,3.96,-0.3,3.0,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,975,0.12,16009.5,133632.32,11.9803,8.79,11.42,profit_lock_3%,477.75,436.84,2.7286,40.91,16487.25,24.6579
637884,TMUS,Will T-Mobile US (TMUS) beat quarterly earnings?,1,llm,0.76,YES,7.0,7.0,T-Mobile US Earnings,1.0,train,2025-10-17,0.76,229.33,2025-10-22,227.4,resolution-1d,0.53,-4.6,-0.84,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-23,28,0.12,6421.24,133594.96,4.8065,3.74,3.56,resolution-1d,-54.04,-68.58,-1.068,14.54,6367.2,9.5237
637871,F,Will Ford Motor (F) beat quarterly earnings?,1,llm,0.695,YES,6.0,6.0,Ford Motor Earnings,1.0,train,2025-10-17,0.695,11.92,2025-10-22,12.52,profit_lock_5%,5.96,-1.68,5.0,2025-10-17 00:00:00+00:00,2025-10-22 00:00:00+00:00,2025-10-17,2025-10-24,2,0.12,23.84,133587.66,0.0178,0.0,0.36,profit_lock_5%,1.2,0.11,0.4808,1.09,25.04,0.0364
643048,UPS,Will United Parcel Service (UPS) beat quarterly earnings?,1,llm,0.755,YES,7.0,7.0,United Parcel Service Earnings,0.98,train,2025-10-22,0.755,87.08,2025-10-27,89.22,resolution-1d,1.6,-0.9,2.46,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,186,0.12,16196.88,135493.52,11.954,8.89,8.75,resolution-1d,398.04,362.35,2.2372,35.69,16594.92,24.1913
643023,LH,Will Labcorp Holdings (LH) beat quarterly earnings?,1,llm,0.78,YES,7.0,7.0,Labcorp Holdings Earnings,0.9,train,2025-10-22,0.78,282.84,2025-10-27,275.66,resolution-1d,1.29,-3.03,-2.54,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,57,0.12,16121.88,135458.55,11.9017,8.88,8.41,resolution-1d,-409.26,-443.39,-2.7502,34.13,15712.62,22.9055
643022,JBLU,Will JetBlue Airways (JBLU) beat quarterly earnings?,1,llm,0.795,YES,5.0,5.0,JetBlue Airways Earnings,0.95,train,2025-10-22,0.795,4.62,2025-10-27,4.72,resolution-1d,1.73,-2.16,2.16,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-10-28,3511,0.12,16220.82,135441.27,11.9763,8.87,20.4,resolution-1d,351.1,292.17,1.8012,58.93,16571.92,24.1408
643018,IART,Will Integra LifeSciences Holdings (IART) beat quarterly earnings?,1,llm,0.695,YES,5.0,5.0,Integra LifeSciences Earnings,0.9,train,2025-10-22,0.695,15.46,2025-10-27,16.23,profit_lock_5%,5.24,-1.29,5.0,2025-10-22 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-22,2025-11-03,459,0.12,7096.14,135412.0,5.2404,4.1,5.15,profit_lock_5%,353.43,334.57,4.7148,18.86,7449.57,10.8575
627749,VZ,Will Verizon Communications (VZ) beat quarterly earnings?,1,llm,0.71,YES,7.0,7.0,Verizon Communications Earnings,1.0,train,2025-10-10,0.71,39.85,2025-10-28,39.32,resolution-1d,2.56,-3.66,-1.33,2025-10-10 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-09,2025-10-29,390,0.12,15541.5,129775.04,11.9757,8.57,9.14,resolution-1d,-206.7,-241.88,-1.5563,35.18,15334.8,22.294
642130,GOOGL,Will Alphabet (GOOGL) beat quarterly earnings?,1,llm,0.88,YES,7.0,7.0,Alphabet Earnings,1.0,train,2025-10-21,0.88,250.46,2025-10-28,267.99,profit_lock_7%,7.86,-2.52,7.0,2025-10-21 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-21,2025-10-29,65,0.12,16279.9,135873.1,11.9817,8.96,8.49,profit_lock_7%,1139.45,1103.41,6.7777,36.04,17419.35,25.3264
643053,PAG,Will Penske Automotive Group (PAG) beat quarterly earnings?,1,llm,0.71,YES,6.0,6.0,Penske Automotive Group Earnings,0.9,train,2025-10-22,0.71,169.88,2025-10-28,163.04,resolution-1d,0.19,-4.53,-4.03,2025-10-22 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-22,2025-10-29,95,0.12,16138.6,135475.88,11.9125,8.91,8.42,resolution-1d,-649.8,-683.74,-4.2367,33.94,15488.8,22.5194
648224,WAY,Will Waystar Holding (WAY) beat quarterly earnings?,1,llm,0.735,YES,,0.0,Waystar Holding Earnings,1.0,train,2025-10-27,0.735,39.33,2025-10-28,39.49,resolution-1d,0.0,-0.86,0.41,2025-10-27 00:00:00+00:00,2025-10-28 00:00:00+00:00,2025-10-25,2025-10-29,418,0.12,16439.94,137390.35,11.9659,9.03,9.68,resolution-1d,66.88,29.4,0.1788,37.48,16506.82,23.998
613046,XOM,Will Exxon Mobil (XOM) beat quarterly earnings?,1,llm,0.775,YES,6.0,6.0,Exxon Mobil Earnings,1.0,train,2025-09-26,0.775,117.22,2025-10-29,116.45,resolution-1d,0.0,-5.83,-0.66,2025-09-26 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-09-26,2025-10-31,138,0.12,16176.36,135277.92,11.9579,8.87,8.57,resolution-1d,-106.26,-141.04,-0.8719,34.78,16070.1,23.3532
642131,AMZN,Will Amazon.com (AMZN) beat quarterly earnings?,1,llm,0.86,YES,7.0,7.0,Amazon Earnings,1.0,train,2025-10-21,0.86,222.03,2025-10-29,230.91,profit_lock_4%,4.26,-2.48,4.0,2025-10-21 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-21,2025-10-30,73,0.12,16208.19,135855.66,11.9304,8.95,8.45,profit_lock_4%,648.24,612.82,3.781,35.42,16856.43,24.4962
648377,FOXA,Will Fox (FOXA) beat quarterly earnings?,1,llm,0.725,YES,,0.0,Fox Corporation Earnings,1.0,train,2025-10-27,0.725,61.27,2025-10-29,60.81,resolution-1d,1.45,-2.77,-0.75,2025-10-27 00:00:00+00:00,2025-10-29 00:00:00+00:00,2025-10-25,2025-10-30,268,0.12,16420.36,137408.55,11.95,9.05,9.15,resolution-1d,-123.28,-159.51,-0.9714,36.23,16297.08,23.6824
648240,CVX,Will Chevron (CVX) beat quarterly earnings?,1,llm,0.695,YES,,0.0,Chevron Earnings,1.0,train,2025-10-27,0.695,155.28,2025-10-30,153.52,resolution-1d,0.61,-1.31,-1.13,2025-10-27 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-25,2025-10-31,106,0.12,16459.68,137371.64,11.9819,9.04,8.6,resolution-1d,-186.56,-221.64,-1.3465,35.08,16273.12,23.9114
648376,CL,Will Colgate-Palmolive (CL) beat quarterly earnings?,1,llm,0.715,YES,,0.0,Colgate-Palmolive Earnings,1.0,train,2025-10-27,0.715,77.83,2025-10-30,76.51,resolution-1d,0.0,-3.15,-1.7,2025-10-27 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-25,2025-10-31,88,0.12,6849.04,137354.01,4.9864,3.98,3.77,resolution-1d,-116.16,-131.53,-1.9204,15.37,6732.88,9.8926
652465,PLTR,Will Palantir Technologies (PLTR) beat quarterly earnings?,1,llm,0.705,YES,,0.0,Palantir Technologies Earnings,1.0,train,2025-10-28,0.705,189.6,2025-10-30,199.08,profit_lock_5%,5.41,-1.49,5.0,2025-10-28 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-28,2025-11-03,81,0.12,15357.6,136766.04,11.2291,8.55,8.03,profit_lock_5%,767.88,734.03,4.7796,33.85,16125.48,23.6945
652568,HESM,Will Hess Midstream (HESM) beat quarterly earnings?,1,llm,0.7,YES,,0.0,Hess Midstream Earnings,1.0,train,2025-10-28,0.7,33.85,2025-10-31,33.95,resolution-1d,1.06,-1.03,0.3,2025-10-28 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,484,0.12,16383.4,136784.92,11.9775,9.0,9.89,resolution-1d,48.4,10.59,0.0646,37.81,16431.8,24.0637
652567,HIMS,Will Hims & Hers Health (HIMS) beat quarterly earnings?,1,llm,0.735,YES,,0.0,Hims & Hers Health Earnings,1.0,train,2025-10-30,0.735,44.06,2025-10-31,45.46,poly<0.5347387666387801,0.0,-0.02,3.18,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-28,2025-11-03,368,0.12,16214.08,135330.25,11.9811,8.89,9.4,poly<0.5347387666387801,515.2,478.09,2.9486,37.11,16729.28,24.5
656785,SONO,Will Sonos (SONO) beat quarterly earnings?,1,llm,0.81,YES,5.0,5.0,Sonos Earnings,1.0,train,2025-10-30,0.81,16.86,2025-10-31,17.17,poly<0.5347387666387801,0.0,-2.55,1.84,2025-10-30 00:00:00+00:00,2025-10-31 00:00:00+00:00,2025-10-30,2025-11-05,403,0.12,6794.58,135311.96,5.0214,3.94,4.81,poly<0.5347387666387801,124.93,107.31,1.5794,17.62,6919.51,10.132
655400,HOOD,Will Robinhood Markets (HOOD) beat quarterly earnings?,1,llm,0.82,YES,,0.0,Robinhood Markets Earnings,0.95,train,2025-10-29,0.82,144.8,2025-11-03,149.14,profit_lock_3%,3.92,-5.21,3.0,2025-10-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-29,2025-11-05,113,0.12,16362.4,136726.55,11.9672,8.92,8.58,profit_lock_3%,490.42,454.86,2.7799,35.56,16852.82,24.636
0x798fecf33230e3b20823dcb611efc3646bc711f9b17b3cc0b580e6b88dbe44b1,PJT,Will PJT Partners (PJT) beat quarterly earnings?,1,llm,0.77,YES,,,PJT Partners Earnings,1.0,train,2025-10-31,0.77,161.11,2025-11-03,162.42,resolution-1d,0.0,-0.8,0.81,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-31,2025-11-04,101,0.12,16272.11,136282.62,11.94,8.98,8.49,resolution-1d,132.31,97.28,0.5979,35.03,16404.42,23.9805
657445,AMD,Will Advanced Micro Devices (AMD) beat quarterly earnings?,1,llm,0.815,YES,7.0,7.0,Advanced Micro Devices Earnings,1.0,train,2025-10-31,0.815,256.12,2025-11-03,259.65,resolution-1d,0.0,-1.06,1.38,2025-10-31 00:00:00+00:00,2025-11-03 00:00:00+00:00,2025-10-31,2025-11-04,63,0.12,16135.56,136265.15,11.8413,8.95,8.42,resolution-1d,222.39,187.52,1.1621,34.87,16357.95,23.9126
652657,FTDR,Will Frontdoor (FTDR) beat quarterly earnings?,1,llm,0.77,YES,,0.0,Frontdoor Earnings,0.95,train,2025-10-28,0.77,68.12,2025-11-04,65.74,resolution-1d,1.09,-6.03,-3.49,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,240,0.12,16348.8,136821.1,11.949,9.0,9.01,resolution-1d,-571.2,-606.61,-3.7104,35.41,15777.6,23.3401
652605,NYT,Will New York Times (NYT) beat quarterly earnings?,1,llm,0.84,YES,,0.0,New York Times Earnings,0.95,train,2025-10-28,0.84,57.42,2025-11-04,57.75,resolution-1d,0.3,-2.59,0.57,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,285,0.12,16364.7,136803.09,11.9622,8.99,9.18,resolution-1d,94.05,57.63,0.3521,36.42,16458.75,24.3476
652646,LYFT,Will Lyft (LYFT) beat quarterly earnings?,1,llm,0.855,YES,,0.0,Lyft Earnings,0.95,train,2025-10-28,0.855,20.03,2025-11-04,21.03,profit_lock_5%,5.17,-3.22,5.0,2025-10-28 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-28,2025-11-05,9,0.12,180.27,136749.45,0.1318,0.0,0.44,profit_lock_5%,9.0,7.67,4.2525,1.33,189.27,0.279
655450,HUM,Will Humana (HUM) beat quarterly earnings?,1,llm,0.7,YES,,0.0,Humana Earnings,0.95,train,2025-10-29,0.7,292.67,2025-11-04,281.87,resolution-1d,0.4,-7.26,-3.69,2025-10-29 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-29,2025-11-05,56,0.12,16389.52,136761.58,11.984,9.01,8.54,resolution-1d,-604.8,-639.27,-3.9005,34.47,15784.72,23.3514
655439,DASH,Will DoorDash (DASH) beat quarterly earnings?,1,llm,0.7,NO,,0.0,DoorDash Earnings,0.95,train,2025-10-29,0.7,266.06,2025-11-04,239.93,poly<0.5347387666387801,0.0,-11.15,-9.82,2025-10-29 00:00:00+00:00,2025-11-04 00:00:00+00:00,2025-10-29,2025-11-05,61,0.12,16229.66,136744.02,11.8686,9.01,8.46,poly<0.5347387666387801,-1593.93,-1627.13,-10.0257,33.2,14635.73,21.6516
648227,ABNB,Will Airbnb (ABNB) beat quarterly earnings?,1,llm,0.755,YES,,0.0,Airbnb Earnings,1.0,train,2025-10-30,0.755,126.34,2025-11-05,122.5,resolution-1d,0.78,-3.75,-3.04,2025-10-30 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-25,2025-11-06,128,0.12,16171.52,135347.69,11.9481,8.91,8.53,resolution-1d,-491.52,-525.87,-3.2518,34.35,15680.0,23.1162
657295,ICUI,Will ICU Medical (ICUI) beat quarterly earnings?,1,llm,0.825,YES,5.0,5.0,ICU Medical Earnings,1.0,train,2025-10-31,0.825,120.09,2025-11-05,126.09,profit_lock_5%,5.91,-4.24,5.0,2025-10-31 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,63,0.12,7565.67,136247.78,5.5529,4.25,4.13,profit_lock_5%,378.0,360.76,4.7684,17.24,7943.67,11.7105
657072,H,Will Hyatt Hotels (H) beat quarterly earnings?,1,llm,0.875,NO,6.0,6.0,Hyatt Hotels Earnings,1.0,train,2025-11-03,0.875,136.66,2025-11-05,138.0,resolution-1d,0.61,-1.81,0.98,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,119,0.12,16262.54,136154.77,11.9442,8.96,8.55,resolution-1d,159.46,124.31,0.7644,35.15,16422.0,24.2102
657003,WBD,Will Warner Bros. Discovery (WBD) beat quarterly earnings?,1,llm,0.84,YES,5.0,5.0,Warner Bros. Discovery Earnings,1.0,train,2025-11-03,0.84,22.29,2025-11-05,22.76,resolution-1d,1.48,-1.44,2.11,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-10-31,2025-11-06,732,0.12,16316.28,136137.26,11.9852,8.94,10.72,resolution-1d,344.04,304.35,1.8653,39.69,16660.32,24.5584
658589,CELH,Will Celsius Holdings (CELH) beat quarterly earnings?,1,llm,0.855,NO,5.0,5.0,Celsius Holdings Earnings,1.0,train,2025-11-03,0.855,59.25,2025-11-05,59.92,resolution-1d,1.1,-4.02,1.13,2025-11-03 00:00:00+00:00,2025-11-05 00:00:00+00:00,2025-11-01,2025-11-06,275,0.12,16293.75,136117.6,11.9703,8.97,9.11,resolution-1d,184.25,147.93,0.9079,36.32,16478.0,24.292
668475,PXLW,Will Pixelworks (PXLW) beat quarterly earnings?,1,llm,0.835,YES,3.0,3.0,Pixelworks Earnings,0.95,train,2025-11-07,0.835,6.28,2025-11-10,6.13,resolution-1d,0.0,-8.44,-2.39,2025-11-07 00:00:00+00:00,2025-11-10 00:00:00+00:00,2025-11-07,2025-11-11,2581,0.12,16208.68,135298.73,11.9799,8.89,17.14,resolution-1d,-387.15,-438.81,-2.7073,51.66,15821.53,23.1802
668514,SPCE,Will Virgin Galactic Holdings (SPCE) beat quarterly earnings?,1,llm,0.735,YES,3.0,3.0,Virgin Galactic Earnings,0.95,train,2025-11-07,0.735,3.59,2025-11-11,3.73,profit_lock_4%,4.46,-6.69,4.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,4517,0.12,16216.03,135410.02,11.9755,8.91,23.92,profit_lock_4%,632.38,566.09,3.4909,66.29,16848.41,24.6193
668512,GAMB,Will Gambling.com Group (GAMB) beat quarterly earnings?,1,llm,0.775,YES,4.0,4.0,Gambling.com Group Earnings,0.95,train,2025-11-07,0.775,6.65,2025-11-11,6.92,profit_lock_4%,4.96,-2.78,4.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-13,2439,0.12,16219.35,135377.18,11.9809,8.92,16.65,profit_lock_4%,658.53,606.74,3.7408,51.79,16877.88,24.673
668496,CSCO,Will Cisco Systems (CSCO) beat quarterly earnings?,1,llm,0.885,YES,7.0,7.0,Cisco Systems Earnings,1.0,train,2025-11-07,0.885,71.07,2025-11-11,71.71,resolution-1d,2.01,-0.75,0.9,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,228,0.12,16203.96,135351.61,11.9718,8.92,8.9,resolution-1d,145.92,110.16,0.6798,35.76,16349.88,23.9121
668460,CRCL,Will Circle Internet Group (CRCL) beat quarterly earnings?,1,llm,0.765,YES,3.0,3.0,Circle Internet Group Earnings,0.95,train,2025-11-07,0.765,103.14,2025-11-11,110.36,profit_lock_7%,7.17,-6.83,7.0,2025-11-07 00:00:00+00:00,2025-11-11 00:00:00+00:00,2025-11-07,2025-11-12,157,0.12,16192.98,135333.79,11.9652,8.91,8.65,profit_lock_7%,1133.54,1097.28,6.7763,36.26,17326.52,25.3409
668497,DIS,Will The Walt Disney Company (DIS) beat quarterly earnings?,1,llm,0.905,YES,6.0,6.0,The Walt Disney Company Earnings,1.0,train,2025-11-07,0.905,110.74,2025-11-12,116.65,resolution-1d,3.82,-0.63,5.34,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,146,0.12,16168.04,135316.23,11.9483,8.9,8.6,resolution-1d,862.86,827.0,5.1151,35.86,17030.9,24.8947
668506,AMAT,Will Applied Materials (AMAT) beat quarterly earnings?,1,llm,0.8,YES,6.0,6.0,Applied Materials Earnings,1.0,train,2025-11-07,0.8,230.07,2025-11-12,230.73,resolution-1d,2.81,-2.91,0.29,2025-11-07 00:00:00+00:00,2025-11-12 00:00:00+00:00,2025-11-07,2025-11-13,70,0.12,16104.9,135272.7,11.9055,8.92,8.4,resolution-1d,46.2,11.59,0.072,34.61,16151.1,23.6088
675619,ANF,Will Abercrombie & Fitch (ANF) beat quarterly earnings?,1,llm,0.745,YES,6.0,6.0,Abercrombie & Fitch Earnings,1.0,train,2025-11-11,0.745,69.69,2025-11-13,71.78,profit_lock_3%,3.46,-0.07,3.0,2025-11-11 00:00:00+00:00,2025-11-13 00:00:00+00:00,2025-11-11,2025-11-25,237,0.12,16516.53,138189.1,11.9521,9.1,9.09,profit_lock_3%,495.33,458.49,2.7759,36.84,17011.86,25.286
675024,AS,Will Amer Sports (AS) beat quarterly earnings?,1,llm,0.8,YES,4.0,4.0,Amer Sports Earnings,0.95,train,2025-11-11,0.8,30.18,2025-11-13,31.99,profit_lock_6%,6.66,-0.66,6.0,2025-11-11 00:00:00+00:00,2025-11-13 00:00:00+00:00,2025-11-11,2025-11-18,1,0.12,30.18,138125.27,0.0218,0.0,0.37,profit_lock_6%,1.81,0.71,2.3442,1.1,31.99,0.0465
675629,SJM,Will The J. M. Smucker (SJM) beat quarterly earnings?,1,llm,0.745,NO,6.0,6.0,The J. M. Smucker Earnings,1.0,train,2025-11-11,0.745,108.53,2025-11-14,111.79,profit_lock_3%,3.53,-0.73,3.0,2025-11-11 00:00:00+00:00,2025-11-14 00:00:00+00:00,2025-11-11,2025-11-25,152,0.12,16496.56,138229.73,11.9342,9.09,8.78,profit_lock_3%,495.52,459.31,2.7843,36.21,16992.08,25.2612
675502,WB,Will Weibo (WB) beat quarterly earnings?,1,llm,0.805,NO,4.0,4.0,Weibo Earnings,0.95,train,2025-11-11,0.805,10.71,2025-11-17,9.95,resolution-1d,1.31,-7.56,-7.1,2025-11-11 00:00:00+00:00,2025-11-17 00:00:00+00:00,2025-11-11,2025-11-18,1546,0.12,16557.66,138211.86,11.9799,9.07,13.69,resolution-1d,-1174.96,-1219.28,-7.3638,44.32,15382.7,23.0762
674909,WSM,Will Williams-Sonoma (WSM) beat quarterly earnings?,1,llm,0.805,YES,6.0,6.0,Williams-Sonoma Earnings,0.95,train,2025-11-11,0.805,191.49,2025-11-18,180.75,resolution-1d,1.57,-8.02,-5.61,2025-11-11 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-19,86,0.12,16468.14,138170.92,11.9187,9.08,8.58,resolution-1d,-923.64,-957.97,-5.8171,34.33,15544.5,23.5242
674922,PD,Will PagerDuty (PD) beat quarterly earnings?,1,llm,0.855,YES,5.0,5.0,PagerDuty Earnings,0.95,train,2025-11-11,0.855,16.11,2025-11-18,14.83,trailing_3.8ATR,1.3,-8.57,-7.97,2025-11-11 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-25,1027,0.12,16544.97,138153.26,11.9758,9.05,11.87,trailing_3.8ATR,-1314.56,-1355.07,-8.1902,40.51,15230.41,23.0439
675504,NVDA,Will NVIDIA (NVDA) beat quarterly earnings?,1,llm,0.895,YES,7.0,7.0,NVIDIA Earnings,1.0,train,2025-11-11,0.895,193.16,2025-11-18,181.36,resolution-1d,1.41,-6.99,-6.11,2025-11-11 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-19,32,0.12,6181.12,138132.34,4.4748,3.63,3.44,resolution-1d,-377.6,-391.33,-6.3311,13.73,5803.52,8.7821
675508,VIK,Will Viking Holdings (VIK) beat quarterly earnings?,1,llm,0.735,YES,4.0,4.0,Viking Holdings Earnings,0.95,train,2025-11-12,0.735,60.99,2025-11-18,58.27,resolution-1d,1.08,-7.08,-4.46,2025-11-12 00:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-11,2025-11-19,272,0.12,16589.28,138783.99,11.9533,9.14,9.25,resolution-1d,-739.84,-775.81,-4.6766,35.97,15849.44,23.9848
668520,SNEX,Will StoneX Group (SNEX) beat quarterly earnings?,1,llm,0.77,YES,4.0,4.0,StoneX Group Earnings,0.95,train,2025-11-13,0.77,59.27,2025-11-21,55.81,resolution-1d,2.07,-7.76,-5.85,2025-11-13 00:00:00+00:00,2025-11-21 00:00:00+00:00,2025-11-07,2025-11-24,275,0.12,16299.25,136414.83,11.9483,8.97,9.11,resolution-1d,-951.5,-986.66,-6.0534,35.16,15347.75,23.2625
675628,BBY,Will Best Buy (BBY) beat quarterly earnings?,1,llm,0.835,YES,6.0,6.0,Best Buy Earnings,1.0,train,2025-11-11,0.835,77.68,2025-11-24,75.62,resolution-1d,1.07,-6.01,-2.65,2025-11-11 00:00:00+00:00,2025-11-24 00:00:00+00:00,2025-11-11,2025-11-25,213,0.12,16545.84,138247.85,11.9682,9.11,9.02,resolution-1d,-438.78,-474.55,-2.8681,35.77,16107.06,24.0597
696258,AEO,Will American Eagle Outfitters (AEO) beat quarterly earnings?,1,llm,0.84,YES,6.0,6.0,American Eagle Outfitters Earnings,1.0,train,2025-11-24,0.84,19.1,2025-11-26,19.86,profit_lock_4%,4.82,-2.83,4.0,2025-11-24 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-22,2025-12-02,840,0.12,16044.0,133881.69,11.9837,8.82,10.96,profit_lock_4%,638.4,598.19,3.7285,40.21,16682.4,24.5144
696263,UNFI,Will United Natural Foods (UNFI) beat quarterly earnings?,1,llm,0.88,YES,5.0,5.0,United Natural Foods Earnings,1.0,train,2025-11-24,0.88,35.55,2025-11-28,38.04,profit_lock_7%,7.23,-1.63,7.0,2025-11-24 00:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-22,2025-12-02,451,0.12,16033.05,133900.11,11.9739,8.83,9.6,profit_lock_7%,1122.99,1085.01,6.7673,37.98,17156.04,25.0757
696247,MDB,Will MongoDB (MDB) beat quarterly earnings?,1,llm,0.885,YES,7.0,7.0,MongoDB Earnings,1.0,train,2025-11-24,0.885,330.63,2025-11-28,332.37,resolution-1d,0.87,-2.45,0.53,2025-11-24 00:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-22,2025-12-01,48,0.12,15870.24,133827.37,11.8587,8.65,8.29,resolution-1d,83.52,49.49,0.3118,34.03,15953.76,23.32
697475,KR,Will Kroger (KR) beat quarterly earnings?,1,llm,0.78,YES,7.0,7.0,Kroger Earnings,1.0,train,2025-11-24,0.78,64.29,2025-11-28,66.86,profit_lock_4%,4.95,-0.05,4.0,2025-11-24 00:00:00+00:00,2025-11-28 00:00:00+00:00,2025-11-23,2025-12-04,249,0.12,16008.21,133810.44,11.9633,8.73,8.88,profit_lock_4%,639.93,604.0,3.773,35.93,16648.14,24.3343
696259,ASAN,Will Asana (ASAN) beat quarterly earnings?,1,llm,0.845,YES,6.0,6.0,Asana Earnings,1.0,train,2025-11-24,0.845,12.2,2025-12-01,12.93,profit_lock_6%,6.15,-1.23,6.0,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-22,2025-12-02,1315,0.12,16043.0,133921.54,11.9794,8.8,12.62,profit_lock_6%,959.95,916.11,5.7104,43.84,17002.95,24.9615
696257,OKTA,Will Okta (OKTA) beat quarterly earnings?,1,llm,0.88,YES,6.0,6.0,Okta Earnings,1.0,train,2025-11-24,0.88,79.15,2025-12-01,80.64,resolution-1d,3.25,-1.38,1.88,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-22,2025-12-02,202,0.12,15988.3,133861.9,11.9439,8.83,8.7,resolution-1d,300.98,265.66,1.6616,35.32,16289.28,23.9192
696252,CRWD,Will CrowdStrike Holdings (CRWD) beat quarterly earnings?,1,llm,0.85,YES,7.0,7.0,CrowdStrike Earnings,1.0,train,2025-11-24,0.85,506.82,2025-12-01,504.13,resolution-1d,1.61,-2.72,-0.53,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-22,2025-12-02,31,0.12,15711.42,133844.37,11.7386,8.8,8.21,resolution-1d,-83.39,-117.15,-0.7457,33.76,15628.03,22.9486
697468,IOT,Will Samsara (IOT) beat quarterly earnings?,1,llm,0.855,YES,6.0,6.0,Samsara Earnings,1.0,train,2025-11-24,0.855,36.28,2025-12-01,38.46,profit_lock_6%,6.03,-1.1,6.0,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-23,2025-12-04,442,0.12,16035.76,133792.83,11.9855,8.81,9.56,profit_lock_6%,963.56,925.83,5.7735,37.73,16999.32,24.9606
697462,HPE,Will Hewlett Packard Enterprise (HPE) beat quarterly earnings?,1,llm,0.795,YES,6.0,6.0,Hewlett Packard Enterprise Earnings,1.0,train,2025-11-24,0.795,21.09,2025-12-01,21.93,profit_lock_4%,4.01,-2.06,4.0,2025-11-24 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-11-23,2025-12-04,286,0.12,6031.74,133774.45,4.5089,3.54,4.02,profit_lock_4%,240.24,224.89,3.7284,15.35,6271.98,9.2084
