date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-10-09,127077.04,123140.51,11.65,0.0,9
2025-10-10,125000.58,119812.3,11.65,83.6915,6
2025-10-13,126456.1,121650.7,0.96,67.3441,6
2025-10-14,128482.95,121502.09,0.96,67.3441,6
2025-10-15,129322.88,122041.5,0.96,126.8845,4
2025-10-16,127259.23,121210.37,0.96,192.4075,2
2025-10-17,127980.92,121898.4,0.96,192.5088,1
2025-10-20,129177.22,123166.2,23.69,16.152,10
2025-10-21,130153.54,123164.36,84.26,30.0104,8
2025-10-22,129079.08,122524.04,23.1,128.7719,4
2025-10-23,129871.02,123250.6,-0.0,109.8263,6
2025-10-24,131235.93,124257.87,-0.0,71.8801,10
2025-10-27,132870.82,125723.83,41.99,71.3055,10
2025-10-28,133323.38,126057.75,-0.0,92.5685,9
2025-10-29,132275.25,126118.3,-0.0,105.5059,9
2025-10-30,131071.96,124731.24,-0.0,90.8354,10
2025-10-31,132724.23,125140.38,45.76,53.8299,10
2025-11-03,132963.75,125375.23,5.94,0.0,9
2025-11-04,132777.42,123889.09,5.94,79.5341,4
2025-11-05,133001.63,124318.42,5.94,196.2804,0
2025-11-06,131574.66,122984.56,5.94,196.2804,0
2025-11-07,131580.34,123105.65,2.09,48.8098,6
2025-11-10,133183.58,125026.63,3.13,52.4244,6
2025-11-11,134812.62,125312.85,7.42,0.0,8
2025-11-12,134246.19,125382.57,36.73,19.7288,7
2025-11-13,131522.54,123301.97,4.05,0.0,8
2025-11-14,131294.01,123281.79,13.35,1.5507,9
2025-11-17,128901.31,122133.24,2.78,11.8111,9
2025-11-18,128131.53,121107.62,2.78,90.5091,5
2025-11-19,128315.66,121575.48,2.78,102.4015,4
2025-11-20,126606.12,119722.4,2.78,130.8305,3
2025-11-21,128644.61,120914.98,2.78,157.7655,2
2025-11-24,130026.91,122694.67,25.11,98.8782,10
2025-11-25,132288.44,123848.73,25.11,98.8782,10
2025-11-26,132562.93,124703.71,-0.0,157.4997,4
2025-11-28,133565.04,125384.41,19.39,147.8477,5
2025-12-01,133100.57,124811.97,15.48,146.9642,5
2025-12-02,133049.58,125043.15,31.28,146.7736,5
2025-12-03,133814.99,125476.14,36.23,137.0354,6
2025-12-04,133877.8,125567.88,-0.0,127.9559,7
2025-12-05,134059.39,125806.39,11.28,108.6843,9
2025-12-08,133688.98,125428.44,11.28,108.6843,9
2025-12-09,133570.71,125320.18,8.82,118.8883,8
2025-12-10,135236.43,126151.33,32.9,118.6959,8
2025-12-11,135846.26,126444.88,8.09,128.8005,7
2025-12-12,135385.6,125085.34,8.09,169.0578,3
2025-12-15,135332.07,124896.36,8.09,178.9569,2
2025-12-16,135031.9,124555.1,8.09,198.8949,0
2025-12-17,133546.16,123184.55,8.09,198.8949,0
2025-12-18,134554.54,124114.76,8.09,198.8949,0
2025-12-19,135374.0,124870.68,8.09,198.8949,0
2025-12-22,136217.32,125648.61,8.09,198.8949,0
2025-12-23,136839.86,126222.88,8.09,198.8949,0
2025-12-24,137321.18,126666.89,8.09,198.8949,0
2025-12-26,137307.26,126654.04,8.09,198.8949,0
2025-12-29,136817.97,126202.69,8.09,198.8949,0
2025-12-30,136650.91,126048.58,8.09,198.8949,0
2025-12-31,135638.52,125114.69,8.09,198.8949,0
