date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-10-28,139807.06,126057.75,65.99,0.0,10
2025-10-29,139208.49,126118.3,-0.0,0.2077,10
2025-10-30,135304.67,124731.24,0.0,0.3588,10
2025-10-31,136679.28,125140.38,-0.0,0.9752,10
2025-11-03,135963.67,125375.23,4.36,2.3238,10
2025-11-04,136155.22,123889.09,4.36,122.0017,4
2025-11-05,136837.97,124318.42,4.36,201.9446,0
2025-11-06,135369.83,122984.56,4.36,201.9446,0
2025-11-07,135348.01,123105.65,-0.0,32.8038,7
2025-11-10,136792.7,125026.63,-0.0,55.993,6
2025-11-11,138219.59,125312.85,16.4,0.0,10
2025-11-12,138862.43,125382.57,58.03,24.1404,9
2025-11-13,136475.77,123301.97,59.19,0.0,9
2025-11-14,136074.27,123281.79,59.19,50.798,7
2025-11-17,133245.08,122133.24,59.19,73.8891,6
2025-11-18,132594.73,121107.62,59.19,153.1375,2
2025-11-19,133316.47,121575.48,59.19,153.1375,2
2025-11-20,131163.49,119722.4,59.19,153.1375,2
2025-11-21,132595.93,120914.98,59.19,176.4,1
2025-11-24,133957.37,122694.67,5.27,0.0,10
2025-11-25,137095.94,123848.73,5.27,0.0,10
2025-11-26,137048.53,124703.71,81.92,0.3616,9
2025-11-28,138943.58,125384.41,-0.0,0.2181,9
2025-12-01,139471.76,124811.97,29.18,81.7989,5
2025-12-02,139334.45,125043.15,1.66,33.457,7
2025-12-03,141276.9,125476.14,1.66,33.457,7
2025-12-04,140754.19,125567.88,0.43,0.0,9
2025-12-05,141004.33,125806.39,59.55,0.0,10
2025-12-08,141070.91,125428.44,59.55,0.0,10
2025-12-09,140688.92,125320.18,24.9,0.9387,10
2025-12-10,143131.63,126151.33,90.75,0.0,10
2025-12-11,145405.65,126444.88,90.75,0.0,10
2025-12-12,145953.32,125085.34,90.75,78.1869,7
2025-12-15,146547.71,124896.36,90.75,89.8074,5
2025-12-16,146223.97,124555.1,90.75,140.9769,3
2025-12-17,145516.72,123184.55,90.75,191.6268,1
2025-12-18,146433.07,124114.76,90.75,216.3323,0
2025-12-19,147324.38,124870.68,90.75,216.3323,0
2025-12-22,148241.62,125648.61,90.75,216.3323,0
2025-12-23,148918.74,126222.88,90.75,216.3323,0
2025-12-24,149442.26,126666.89,90.75,216.3323,0
2025-12-26,149427.12,126654.04,90.75,216.3323,0
2025-12-29,148894.94,126202.69,90.75,216.3323,0
2025-12-30,148713.23,126048.58,90.75,216.3323,0
2025-12-31,147612.09,125114.69,90.75,216.3323,0
