date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-06-27,117536.38,118088.38,11.11,214.4269,0
2025-06-30,118297.59,118853.24,11.11,214.4269,0
2025-07-01,117300.5,117851.37,11.11,214.4269,0
2025-07-02,118117.46,118672.25,11.11,214.4269,0
2025-07-03,119279.65,119840.01,11.11,214.4269,0
2025-07-07,118381.22,118937.27,11.11,214.4269,0
2025-07-08,118447.69,119004.06,11.11,214.4269,0
2025-07-09,119286.09,119846.48,11.11,214.4269,0
2025-07-10,119114.55,119674.12,11.11,214.4269,0
2025-07-11,118846.52,119404.8,11.11,214.4269,0
2025-07-14,119277.52,119837.87,11.11,214.4269,0
2025-07-15,119386.87,119947.74,11.11,214.4269,0
2025-07-16,119509.09,120070.55,11.11,214.4269,0
2025-07-17,120476.16,121042.25,11.11,214.4269,0
2025-07-18,120360.37,120925.91,11.11,214.4269,0
2025-07-21,120984.35,121552.88,11.11,214.4269,0
2025-07-22,120343.0,120923.75,0.0,190.4333,1
2025-07-23,121105.55,121475.32,0.0,190.4333,1
2025-07-24,121148.07,121733.86,0.0,190.4333,1
2025-07-25,121370.1,122026.88,0.0,190.4333,1
2025-07-28,121568.75,122408.24,-0.0,141.6014,3
2025-07-29,122793.43,122218.64,12.88,0.0,9
2025-07-30,124190.88,122382.38,12.88,75.7082,6
2025-07-31,124812.92,121733.86,8.95,130.1396,4
2025-08-01,125091.4,119335.86,8.95,183.387,2
2025-08-04,128565.22,121537.79,8.95,201.7254,1
2025-08-05,127875.52,120712.61,8.95,228.2231,0
2025-08-06,129484.49,122231.56,8.95,228.2231,0
2025-08-07,129922.67,122645.23,8.95,228.2231,0
2025-08-08,131134.54,123789.29,8.95,228.2231,0
2025-08-11,130746.56,123423.02,8.95,228.2231,0
2025-08-12,132389.76,124974.29,8.95,228.2231,0
2025-08-13,132455.96,125036.78,8.95,228.2231,0
2025-08-14,132353.25,124939.83,8.95,228.2231,0
2025-08-15,131732.88,124390.42,1.84,202.059,1
2025-08-18,134456.46,124340.86,1.84,202.059,1
2025-08-19,134441.98,122653.86,1.84,236.1582,0
2025-08-20,133643.76,121925.62,1.84,236.1582,0
2025-08-21,133025.03,121361.13,1.84,236.1582,0
2025-08-22,135077.23,123233.42,1.84,236.1582,0
2025-08-25,134687.57,122877.93,1.84,236.1582,0
2025-08-26,135228.37,123371.31,1.84,236.1582,0
2025-08-27,135436.19,123560.91,1.84,236.1582,0
2025-08-28,136284.01,124334.4,1.84,236.1582,0
2025-08-29,134706.47,122895.17,1.84,236.1582,0
2025-09-02,133577.63,121865.29,1.84,236.1582,0
2025-09-03,134628.54,122824.06,1.84,236.1582,0
2025-09-04,135847.1,123935.8,1.84,236.1582,0
2025-09-05,136043.12,124114.63,1.84,236.1582,0
2025-09-08,136706.72,124720.06,1.84,236.1582,0
2025-09-09,137094.03,125073.41,1.84,236.1582,0
2025-09-10,137138.9,125114.34,1.84,236.1582,0
2025-09-11,137937.11,125842.58,1.84,236.1582,0
2025-09-12,138546.39,126398.44,1.84,236.1582,0
2025-09-15,139697.69,127480.03,73.81,182.1117,2
2025-09-16,139606.78,127372.3,35.36,128.122,4
2025-09-17,139579.15,127118.07,17.76,74.2183,6
2025-09-18,141967.13,128264.28,16.65,46.2068,7
2025-09-19,141636.93,129132.56,16.65,102.82,5
2025-09-22,142071.13,129746.61,16.65,102.82,5
2025-09-23,139988.53,128884.79,16.65,130.0051,4
2025-09-24,139933.37,128432.33,16.65,182.0366,2
2025-09-25,139051.15,127878.63,16.65,182.0366,2
2025-09-26,140112.47,128404.32,26.28,0.0,9
2025-09-29,140532.37,128998.98,26.28,0.0,9
2025-09-30,140346.5,129352.33,26.28,27.5776,8
2025-10-01,140974.38,129972.84,-0.0,30.1212,8
2025-10-02,140384.3,130507.16,47.18,50.8025,7
2025-10-03,140720.25,129957.75,12.88,24.1175,8
2025-10-06,140747.38,130933.77,0.9,0.0,10
2025-10-07,139727.29,130244.31,0.9,52.8317,7
2025-10-08,139663.82,131737.41,54.01,0.0,11
2025-10-09,139657.02,131577.97,54.01,0.0,11
2025-10-10,136655.95,127010.34,54.01,153.317,5
2025-10-13,139376.89,129705.67,1.46,73.8325,8
2025-10-14,141416.56,128841.7,1.46,100.4229,7
2025-10-15,141774.02,129750.91,1.46,182.5649,4
2025-10-16,141221.54,129270.45,1.46,183.0205,3
2025-10-17,142163.36,130119.34,7.7,75.2211,7
2025-10-20,144377.88,131758.95,30.8,0.0,9
2025-10-21,144057.4,131724.48,78.05,2.1157,9
2025-10-22,143528.96,130455.45,24.37,0.0,9
2025-10-23,143787.61,131552.12,24.37,0.0,9
2025-10-24,144816.58,132956.87,7.29,0.0,10
2025-10-27,146730.12,135324.73,37.41,101.9003,5
2025-10-28,146823.1,136365.36,99.36,47.9153,7
2025-10-29,145329.08,136979.42,67.49,0.0,9
2025-10-30,140853.64,134885.19,13.25,0.0,9
2025-10-31,143239.02,135535.87,41.69,0.0,10
2025-11-03,143256.94,136184.39,6.33,0.0,10
2025-11-04,142930.59,133420.11,6.33,182.3833,3
2025-11-05,143925.45,134288.39,6.33,230.906,0
2025-11-06,141244.62,131786.96,6.33,230.906,0
2025-11-07,140677.91,131371.13,15.95,72.3489,6
2025-11-10,142716.43,134277.61,2.59,71.3,6
2025-11-11,143570.95,133919.96,4.01,0.0,9
2025-11-12,144093.49,133814.39,-0.0,53.2877,7
2025-11-13,141833.04,131082.43,12.6,54.3576,7
2025-11-14,141044.2,131181.53,12.88,28.9726,8
2025-11-17,137918.4,130061.17,3.75,28.066,8
2025-11-18,137259.11,128477.58,3.75,99.3754,5
2025-11-19,137768.03,129244.6,3.75,125.0886,4
2025-11-20,135153.19,126185.15,3.75,125.0886,4
2025-11-21,137643.23,127133.15,3.75,150.9753,3
2025-11-24,139500.27,130384.35,2.4,0.0,9
2025-11-25,142702.56,131188.0,2.4,0.0,9
2025-11-26,142885.39,132347.15,2.4,80.5437,6
2025-11-28,144578.98,133420.11,12.14,80.3651,6
2025-12-01,144450.52,132971.96,82.61,126.5245,4
2025-12-02,144784.63,134012.61,9.97,99.9542,5
2025-12-03,145982.56,134340.1,-0.0,73.2884,6
2025-12-04,145691.2,134215.13,-0.0,0.1973,9
2025-12-05,146305.05,134762.38,29.57,1.6804,9
2025-12-08,145892.59,134503.85,29.57,1.6804,9
2025-12-09,145788.85,134669.74,49.76,29.7507,8
2025-12-10,148551.74,135221.3,98.88,28.8237,8
2025-12-11,150391.79,134783.94,0.96,21.9391,8
2025-12-12,150604.24,132207.1,0.96,108.022,5
2025-12-15,150894.67,131543.49,0.96,135.643,4
2025-12-16,150595.82,131804.2,0.96,163.3589,3
2025-12-17,149353.48,129360.94,0.96,219.5314,1
2025-12-18,151124.25,131235.4,0.96,248.1051,0
2025-12-19,153094.21,132946.1,0.96,248.1051,0
2025-12-22,153630.12,133411.49,0.96,248.1051,0
2025-12-23,154349.62,134036.3,0.96,248.1051,0
2025-12-24,154801.17,134428.43,0.96,248.1051,0
2025-12-26,154791.25,134419.82,0.96,248.1051,0
2025-12-29,154041.97,133769.14,0.96,248.1051,0
2025-12-30,153684.7,133458.89,0.96,248.1051,0
2025-12-31,152414.4,132355.76,0.96,248.1051,0
