date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2025-06-05,111417.27,108809.35,42.46,187.8,0
2025-06-06,112560.98,109926.71,42.46,187.8,0
2025-06-09,112647.64,110025.78,73.84,165.3666,1
2025-06-10,113551.27,110649.6,73.84,165.3666,1
2025-06-11,113312.55,110334.02,73.84,188.3044,0
2025-06-12,113762.6,110772.52,73.84,188.3044,0
2025-06-13,112476.84,109534.07,63.45,165.857,1
2025-06-16,113131.38,110576.2,10.7,143.4738,2
2025-06-17,113138.35,109631.32,10.7,143.4738,2
2025-06-18,113039.41,109614.8,1.42,166.5735,1
2025-06-20,111774.55,109035.03,28.72,143.1979,2
2025-06-23,111099.02,110112.02,28.72,143.1979,2
2025-06-24,111277.6,111328.45,26.39,139.5511,2
2025-06-25,111323.56,111390.83,26.39,139.5511,2
2025-06-26,112226.75,112262.33,26.39,139.5511,2
2025-06-27,112494.29,112820.09,26.39,182.9014,0
2025-06-30,113032.02,113359.5,26.39,182.9014,0
2025-07-01,112995.45,113322.82,26.39,182.9014,0
2025-07-02,113507.57,113836.54,26.39,182.9014,0
2025-07-03,114401.96,114733.73,26.39,182.9014,0
2025-07-07,113549.63,113878.74,26.39,182.9014,0
2025-07-08,113487.45,113816.36,26.39,182.9014,0
2025-07-09,114167.84,114498.88,26.39,182.9014,0
2025-07-10,114489.75,114821.8,26.39,182.9014,0
2025-07-11,114087.36,114418.15,26.39,182.9014,0
2025-07-14,114305.02,114636.49,26.39,182.9014,0
2025-07-15,113816.67,114146.61,26.39,182.9014,0
2025-07-16,114197.1,114528.23,26.39,182.9014,0
2025-07-17,114895.79,115229.11,26.39,182.9014,0
2025-07-18,114811.66,115144.71,26.39,182.9014,0
2025-07-21,115029.31,115363.05,26.39,182.9014,0
2025-07-22,115038.68,115379.56,0.0,174.0123,1
2025-07-23,116084.25,116361.15,0.0,174.0123,1
2025-07-24,116043.28,116399.67,0.0,174.0123,1
2025-07-25,116578.16,116891.38,-0.0,182.9825,0
2025-07-28,116529.35,116862.03,0.0,156.5112,2
2025-07-29,117128.3,116553.79,4.69,102.7065,6
2025-07-30,116330.24,116407.02,4.69,131.1631,4
2025-07-31,115789.94,115970.35,4.69,131.1631,4
2025-08-01,115158.74,114069.55,4.69,159.6584,2
2025-08-04,117239.33,115803.38,10.83,132.1559,2
2025-08-05,116567.99,115216.26,10.83,158.7934,1
2025-08-06,116747.48,116098.78,10.83,158.7934,1
2025-08-07,117103.31,116001.54,10.83,158.7934,1
2025-08-08,117780.56,116906.06,10.83,158.7934,1
2025-08-11,117608.64,116674.88,10.83,158.7934,1
2025-08-12,118979.36,117917.01,10.83,158.7934,1
2025-08-13,119571.58,118320.65,10.83,158.7934,1
2025-08-14,119670.12,118331.66,50.7,134.8541,2
2025-08-15,120106.03,118054.61,1.17,110.8296,3
2025-08-18,119887.23,118028.92,1.17,138.1416,2
2025-08-19,121313.96,117388.6,1.17,163.1202,1
2025-08-20,121526.24,117076.69,1.17,190.4453,0
2025-08-21,121038.7,116607.0,1.17,190.4453,0
2025-08-22,122897.45,118397.71,1.17,190.4453,0
2025-08-25,122356.58,117876.64,1.17,190.4453,0
2025-08-26,122868.88,118370.18,1.17,190.4453,0
2025-08-27,123148.84,118639.89,1.17,190.4453,0
2025-08-28,123584.96,119060.05,1.17,190.4453,0
2025-08-29,122847.93,118350.0,1.17,190.4453,0
2025-09-02,121937.61,117473.0,1.17,190.4453,0
2025-09-03,122598.45,118109.65,1.17,190.4453,0
2025-09-04,123623.05,119096.74,1.17,190.4453,0
2025-09-05,123265.01,118751.81,1.17,190.4453,0
2025-09-08,123567.82,119043.54,1.17,190.4453,0
2025-09-09,123853.49,119318.75,1.17,190.4453,0
2025-09-10,124211.53,119663.68,1.17,190.4453,0
2025-09-11,125243.74,120658.11,1.17,190.4453,0
2025-09-12,125201.83,120617.74,1.17,190.4453,0
2025-09-15,125868.39,121259.9,1.17,190.4453,0
2025-09-16,125640.47,121092.94,13.18,114.3278,2
2025-09-17,125512.8,120942.49,85.48,76.2583,3
2025-09-18,128593.15,121507.6,16.65,37.544,4
2025-09-19,128473.4,121771.8,89.43,79.1389,3
2025-09-22,128544.58,122347.91,8.31,40.7116,4
2025-09-23,127930.36,121681.9,8.31,115.9878,2
2025-09-24,128015.46,121294.76,1.87,116.2553,2
2025-09-25,127898.21,120735.17,1.87,116.2553,2
2025-09-26,128965.01,121426.87,66.28,0.0,6
2025-09-29,129906.56,121768.13,13.49,0.0,7
2025-09-30,129050.48,122226.81,13.49,77.2222,5
2025-10-01,130309.73,122643.3,51.56,70.1872,4
2025-10-02,130032.71,122784.57,51.56,110.9381,3
2025-10-03,130359.22,122782.74,65.98,38.7105,6
2025-10-06,130329.28,123223.08,9.89,0.0,9
2025-10-07,129673.51,122766.23,19.69,42.0045,7
2025-10-08,130200.5,123498.29,23.52,0.0,9
2025-10-09,129482.46,123140.51,5.69,0.0,9
2025-10-10,126355.32,119812.3,5.69,90.5145,5
2025-10-13,128765.31,121650.7,8.07,93.3227,6
2025-10-14,129560.03,121502.09,8.07,103.3124,5
2025-10-15,130108.69,122041.5,8.07,160.8169,2
2025-10-16,129041.51,121210.37,8.07,160.8169,2
2025-10-17,130205.1,121898.4,8.07,160.8169,2
2025-10-20,131617.63,123166.2,-0.0,62.1208,9
2025-10-21,132371.98,123164.36,-0.0,88.0883,8
2025-10-22,131109.44,122524.04,-0.0,158.0929,4
2025-10-23,131850.83,123250.6,14.28,148.2785,5
2025-10-24,133157.08,124257.87,14.39,99.5738,10
2025-10-27,134594.53,125723.83,4.85,99.5324,10
2025-10-28,134678.84,126057.75,39.74,49.8685,10
2025-10-29,133020.11,126118.3,51.18,12.2438,8
